+ ---- + ----------------------- + ---- + ------- + ------- +
| Rank | Leads                   | Use  | Usage % |  Win %  |
+ ---- + ----------------------- + ---- + ------- + ------- +
| 1    | Octillery               |    1 |  12.50% | 100.00% |
| 1    | Dunsparce               |    1 |  12.50% | 100.00% |
| 1    | Persian                 |    1 |  12.50% | 100.00% |
| 1    | Flareon                 |    1 |  12.50% | 100.00% |
| 1    | Probopass               |    1 |  12.50% |   0.00% |
| 1    | Luxray                  |    1 |  12.50% |   0.00% |
| 1    | Bibarel                 |    1 |  12.50% |   0.00% |
| 1    | Wormadam-Trash          |    1 |  12.50% |   0.00% |
