+ ---- + ----------------------- + ---- + ------- + ------- +
| Rank | Leads                   | Use  | Usage % |  Win %  |
+ ---- + ----------------------- + ---- + ------- + ------- +
| 1    | Suicune                 |    1 |  12.50% | 100.00% |
| 1    | Heracross               |    1 |  12.50% | 100.00% |
| 1    | Shaymin                 |    1 |  12.50% | 100.00% |
| 1    | Metagross               |    1 |  12.50% | 100.00% |
| 1    | Seismitoad              |    1 |  12.50% |   0.00% |
| 1    | Infernape               |    1 |  12.50% |   0.00% |
| 1    | Rotom-Mow               |    1 |  12.50% |   0.00% |
| 1    | Mienshao                |    1 |  12.50% |   0.00% |
