+ ---- + ----------------------- + ---- + ------- + ------- +
| Rank | Leads                   | Use  | Usage % |  Win %  |
+ ---- + ----------------------- + ---- + ------- + ------- +
| 1    | Forretress              |    1 |  12.50% | 100.00% |
| 1    | Greninja                |    1 |  12.50% | 100.00% |
| 1    | Rhyperior               |    1 |  12.50% | 100.00% |
| 1    | Gliscor                 |    1 |  12.50% | 100.00% |
| 1    | Eelektross              |    1 |  12.50% |   0.00% |
| 1    | Slurpuff                |    1 |  12.50% |   0.00% |
| 1    | Starmie                 |    1 |  12.50% |   0.00% |
| 1    | Tinkaton                |    1 |  12.50% |   0.00% |
