+ ---- + ----------------------- + ---- + ------- + ------- +
| Rank | Leads                   | Use  | Usage % |  Win %  |
+ ---- + ----------------------- + ---- + ------- + ------- +
| 1    | Swalot                  |    1 |  12.50% | 100.00% |
| 1    | Krokorok                |    1 |  12.50% | 100.00% |
| 1    | Vanilluxe               |    1 |  12.50% | 100.00% |
| 1    | Servine                 |    1 |  12.50% | 100.00% |
| 1    | Mienfoo                 |    1 |  12.50% |   0.00% |
| 1    | Volbeat                 |    1 |  12.50% |   0.00% |
| 1    | Magmar                  |    1 |  12.50% |   0.00% |
| 1    | Electabuzz              |    1 |  12.50% |   0.00% |
